State,State_Clean,County,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
KANSAS - Metropolitan Counties,KANSAS ,Wyandotte,21,0,4,2,15,92,6,82,4,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Allen,14,0,3,0,11,51,22,22,7,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Anderson,8,0,0,0,8,31,13,14,4,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Barber,6,0,0,1,5,19,4,13,2,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Barton,20,1,3,0,16,69,15,52,2,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Bourbon,10,0,0,0,10,33,7,19,7,1
KANSAS - Nonmetropolitan Counties,KANSAS ,Brown,5,0,0,0,5,16,5,8,3,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Clark,3,0,0,0,3,14,1,13,0,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Clay,2,0,0,1,1,5,0,5,0,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Cowley,30,0,8,0,22,125,45,67,13,1
KANSAS - Nonmetropolitan Counties,KANSAS ,Crawford,22,1,2,1,18,157,1,125,31,2
KANSAS - Nonmetropolitan Counties,KANSAS ,Dickinson,23,0,2,0,21,106,33,64,9,1
KANSAS - Nonmetropolitan Counties,KANSAS ,Edwards,0,0,0,0,0,15,5,9,1,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Ellis,14,0,0,2,12,32,10,20,2,1
KANSAS - Nonmetropolitan Counties,KANSAS ,Ellsworth,8,0,1,0,7,47,26,16,5,1
KANSAS - Nonmetropolitan Counties,KANSAS ,Finney,28,1,5,2,20,135,28,83,24,1
KANSAS - Nonmetropolitan Counties,KANSAS ,Ford,13,0,0,0,13,59,15,34,10,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Franklin,52,0,6,1,45,155,54,81,20,4
KANSAS - Nonmetropolitan Counties,KANSAS ,Gove,4,0,2,0,2,7,2,4,1,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Grant,2,0,0,0,2,13,5,7,1,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Gray,4,0,2,0,2,42,6,33,3,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Greenwood,25,0,4,0,21,72,18,46,8,1
KANSAS - Nonmetropolitan Counties,KANSAS ,Hamilton,9,0,1,1,7,21,3,16,2,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Haskell,0,0,0,0,0,22,5,15,2,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Jewell,2,0,1,0,1,16,10,5,1,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Kearny,12,0,3,0,9,74,14,55,5,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Kingman,3,0,0,0,3,30,8,19,3,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Kiowa,3,0,0,0,3,18,9,8,1,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Labette,6,0,0,0,6,55,22,29,4,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Logan,1,0,0,0,1,10,0,9,1,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Lyon,17,0,7,0,10,57,18,36,3,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Marion,9,0,1,0,8,40,17,17,6,0
KANSAS - Nonmetropolitan Counties,KANSAS ,McPherson,14,0,1,0,13,37,15,20,2,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Mitchell,2,0,0,0,2,29,12,12,5,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Montgomery4,27,0,2,1,24,,,76,17,3
KANSAS - Nonmetropolitan Counties,KANSAS ,Morris,7,0,0,0,7,21,8,10,3,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Nemaha,5,0,0,0,5,51,4,39,8,1
KANSAS - Nonmetropolitan Counties,KANSAS ,Neosho,8,0,1,0,7,30,13,14,3,1
KANSAS - Nonmetropolitan Counties,KANSAS ,Ness,8,0,0,0,8,18,5,11,2,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Osborne,1,0,0,0,1,26,14,10,2,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Phillips,5,0,0,0,5,5,2,2,1,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Pratt,5,0,1,0,4,20,13,5,2,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Reno,32,0,4,0,28,178,64,96,18,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Rice,4,0,0,0,4,28,3,20,5,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Rooks,3,1,1,0,1,16,5,10,1,1
KANSAS - Nonmetropolitan Counties,KANSAS ,Rush,11,0,0,1,10,31,11,18,2,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Russell,5,0,1,0,4,40,13,22,5,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Seward,4,1,0,0,3,19,6,8,5,2
KANSAS - Nonmetropolitan Counties,KANSAS ,Thomas,4,0,0,0,4,19,2,15,2,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Washington,3,0,0,0,3,5,3,0,2,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Wichita,4,0,0,0,4,5,1,3,1,0
KANSAS - Nonmetropolitan Counties,KANSAS ,Wilson,10,0,2,0,8,47,14,28,5,1
KANSAS - Nonmetropolitan Counties,KANSAS ,Woodson,1,0,0,0,1,19,7,11,1,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Allen,8,0,2,1,5,86,38,37,11,2
KENTUCKY - Metropolitan Counties,KENTUCKY ,Boone,66,0,24,15,27,817,152,553,112,5
KENTUCKY - Metropolitan Counties,KENTUCKY ,Bourbon,3,0,1,0,2,55,16,31,8,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Boyd,20,0,5,0,15,181,67,94,20,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Bracken,2,0,0,1,1,50,12,25,13,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Bullitt,20,0,5,5,10,347,90,205,52,1
KENTUCKY - Metropolitan Counties,KENTUCKY ,Butler,2,0,0,0,2,32,10,15,7,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Campbell,0,0,0,0,0,0,0,0,0,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Campbell County Police Department,13,0,7,1,5,141,38,79,24,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Carter,6,1,0,1,4,57,13,24,20,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Christian,18,0,6,2,10,258,88,133,37,1
KENTUCKY - Metropolitan Counties,KENTUCKY ,Clark,6,0,2,2,2,142,54,67,21,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Daviess,20,2,9,1,8,374,93,242,39,4
KENTUCKY - Metropolitan Counties,KENTUCKY ,Edmonson,9,0,0,0,9,22,4,12,6,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Fayette,0,0,0,0,0,0,0,0,0,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Gallatin,2,0,0,0,2,17,11,3,3,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Grant,6,0,2,1,3,135,33,79,23,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Greenup,3,0,0,1,2,34,4,18,12,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Hancock,2,0,1,0,1,27,8,12,7,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Hardin,16,1,3,3,9,140,39,79,22,3
KENTUCKY - Metropolitan Counties,KENTUCKY ,Henderson,19,1,4,0,14,163,48,93,22,1
KENTUCKY - Metropolitan Counties,KENTUCKY ,Henry,1,0,0,0,1,8,4,1,3,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Jefferson,1,0,0,0,1,0,0,0,0,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Jessamine,14,0,7,1,6,206,59,121,26,2
KENTUCKY - Metropolitan Counties,KENTUCKY ,Kenton,0,0,0,0,0,6,0,5,1,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Kenton County Police Department,19,0,7,5,7,116,41,69,6,2
KENTUCKY - Metropolitan Counties,KENTUCKY ,Larue,3,0,0,1,2,18,4,5,9,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,McLean,2,0,1,0,1,53,27,18,8,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Meade,14,0,0,2,12,122,48,52,22,1
KENTUCKY - Metropolitan Counties,KENTUCKY ,Oldham,0,0,0,0,0,3,2,1,0,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Oldham County Police Department,25,0,13,4,8,455,87,337,31,6
KENTUCKY - Metropolitan Counties,KENTUCKY ,Pendleton,4,0,0,1,3,60,15,40,5,1
KENTUCKY - Metropolitan Counties,KENTUCKY ,Scott,8,1,0,2,5,161,35,104,22,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Shelby,18,0,3,4,11,244,56,162,26,1
KENTUCKY - Metropolitan Counties,KENTUCKY ,Spencer,0,0,0,0,0,43,13,24,6,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Trigg,6,0,1,0,5,98,42,51,5,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Warren,39,1,16,5,17,537,165,313,59,0
KENTUCKY - Metropolitan Counties,KENTUCKY ,Woodford,0,0,0,0,0,14,1,12,1,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Adair,1,0,0,0,1,5,1,3,1,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Anderson,2,0,0,0,2,15,4,7,4,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Ballard,9,0,1,0,8,62,21,32,9,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Barren,30,1,2,3,24,84,22,43,19,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Bath,4,0,0,0,4,33,11,17,5,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Bell,18,0,0,0,18,137,54,66,17,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Boyle,6,0,1,2,3,34,12,18,4,1
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Breathitt,2,2,0,0,0,10,6,3,1,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Breckinridge,7,1,0,1,5,40,13,13,14,1
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Caldwell,2,0,0,0,2,22,4,12,6,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Calloway,10,0,4,1,5,194,68,110,16,4
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Carlisle,2,0,0,1,1,19,5,13,1,1
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Carroll,5,0,1,3,1,54,18,27,9,1
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Casey,1,0,0,0,1,44,27,9,8,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Clay,4,1,0,0,3,95,30,32,33,1
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Clinton,0,0,0,0,0,15,2,6,7,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Crittenden,1,0,1,0,0,24,10,9,5,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Cumberland,0,0,0,0,0,10,6,1,3,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Elliott,0,0,0,0,0,0,0,0,0,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Estill,2,0,0,1,1,29,6,18,5,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Fleming,2,0,0,0,2,12,4,8,0,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Floyd,5,0,1,0,4,50,6,30,14,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Franklin,25,1,4,2,18,209,43,119,47,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Fulton,0,0,0,0,0,13,4,7,2,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Garrard,0,0,0,0,0,0,0,0,0,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Garrard County Police Department,3,0,0,0,3,69,21,36,12,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Graves,28,0,15,3,10,223,81,120,22,1
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Grayson,4,0,0,3,1,84,25,45,14,1
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Green,2,0,1,0,1,2,2,0,0,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Harlan,1,0,1,0,0,39,21,14,4,1
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Harrison,7,0,0,2,5,73,23,41,9,1
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Hart,3,0,1,1,1,79,32,30,17,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Hickman,0,0,0,0,0,13,5,6,2,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Hopkins,18,0,2,0,16,204,56,128,20,1
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Jackson,4,0,0,0,4,76,23,30,23,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Johnson,4,0,1,0,3,45,20,13,12,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Knott,2,0,0,1,1,26,4,17,5,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Knox,17,0,1,4,12,81,23,27,31,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Laurel,25,1,1,6,17,460,112,229,119,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Lawrence,3,0,0,2,1,42,11,16,15,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Lee,1,0,0,1,0,5,2,2,1,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Leslie,1,0,0,0,1,17,2,6,9,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Letcher,1,0,0,0,1,13,0,11,2,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Lewis,4,0,1,0,3,18,10,5,3,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Lincoln,5,0,0,0,5,57,16,21,20,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Livingston,2,0,0,0,2,52,19,26,7,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Logan,26,0,10,1,15,80,39,36,5,2
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Lyon,3,0,0,2,1,60,22,34,4,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Madison,18,0,4,3,11,226,60,139,27,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Magoffin,1,0,1,0,0,19,3,8,8,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Marion,3,0,0,2,1,49,22,23,4,1
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Marshall,19,0,7,2,10,204,61,119,24,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Martin,4,0,0,0,4,13,2,4,7,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Mason,4,0,0,0,4,73,36,26,11,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,McCracken,38,1,16,5,16,472,137,289,46,2
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,McCreary,1,0,0,0,1,58,12,30,16,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Menifee,0,0,0,0,0,10,2,4,4,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Mercer,2,0,0,0,2,49,17,30,2,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Metcalfe,2,0,0,0,2,34,21,9,4,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Monroe,0,0,0,0,0,9,1,6,2,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Montgomery,10,1,2,1,6,285,96,150,39,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Morgan,2,0,0,0,2,14,5,7,2,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Muhlenberg,14,0,0,2,12,66,24,31,11,2
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Nelson,22,0,6,0,16,213,57,122,34,3
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Nicholas,0,0,0,0,0,2,1,0,1,1
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Ohio,19,0,10,0,9,116,33,56,27,1
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Owen,2,0,1,0,1,28,14,9,5,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Owsley,0,0,0,0,0,16,3,3,10,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Perry,8,1,2,0,5,51,15,17,19,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Pike,2,0,1,0,1,33,4,24,5,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Powell,0,0,0,0,0,8,2,4,2,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Pulaski,30,0,13,3,14,315,135,124,56,2
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Robertson,0,0,0,0,0,8,1,6,1,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Rockcastle,3,0,1,1,1,40,15,15,10,1
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Rowan,8,0,4,1,3,65,27,31,7,1
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Russell,3,0,2,0,1,63,15,42,6,2
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Simpson,2,0,1,0,1,40,11,19,10,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Taylor,13,1,4,1,7,148,63,74,11,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Todd,1,0,0,0,1,45,24,13,8,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Trimble,0,0,0,0,0,11,4,4,3,1
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Union,3,0,0,0,3,35,12,19,4,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Washington,6,0,1,1,4,43,25,13,5,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Wayne,8,0,5,1,2,35,7,23,5,2
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Webster,0,0,0,0,0,21,7,9,5,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Whitley,9,0,0,1,8,176,78,67,31,0
KENTUCKY - Nonmetropolitan Counties,KENTUCKY ,Wolfe,0,0,0,0,0,18,7,7,4,0
LOUISIANA - Metropolitan Counties,LOUISIANA ,Acadia,109,4,10,8,87,514,192,271,51,0
LOUISIANA - Metropolitan Counties,LOUISIANA ,Ascension,340,3,21,37,279,1519,260,1150,109,8
LOUISIANA - Metropolitan Counties,LOUISIANA ,Assumption,70,1,6,0,63,215,25,182,8,0
LOUISIANA - Metropolitan Counties,LOUISIANA ,Bossier,64,2,4,1,57,467,99,345,23,1
LOUISIANA - Metropolitan Counties,LOUISIANA ,Caddo,8,1,1,0,6,309,46,245,18,1
LOUISIANA - Metropolitan Counties,LOUISIANA ,Calcasieu,583,4,80,26,473,3819,869,2669,281,3
LOUISIANA - Metropolitan Counties,LOUISIANA ,De Soto,72,1,6,4,61,358,92,245,21,0
LOUISIANA - Metropolitan Counties,LOUISIANA ,East Baton Rouge,609,18,53,149,389,6475,729,5433,313,4
LOUISIANA - Metropolitan Counties,LOUISIANA ,East Feliciana,70,4,2,2,62,131,32,85,14,0
LOUISIANA - Metropolitan Counties,LOUISIANA ,Iberville,206,0,2,6,198,335,55,279,1,0
LOUISIANA - Metropolitan Counties,LOUISIANA ,Jefferson,1240,45,99,264,832,9618,1079,8014,525,45
LOUISIANA - Metropolitan Counties,LOUISIANA ,Lafourche,231,12,24,0,195,2084,451,1530,103,6
LOUISIANA - Metropolitan Counties,LOUISIANA ,Livingston,550,9,53,16,472,2948,681,2094,173,0
LOUISIANA - Metropolitan Counties,LOUISIANA ,Morehouse,30,2,4,4,20,226,58,142,26,0
LOUISIANA - Metropolitan Counties,LOUISIANA ,Ouachita,425,7,42,39,337,2512,599,1724,189,7
LOUISIANA - Metropolitan Counties,LOUISIANA ,Plaquemines,37,0,2,1,34,108,20,82,6,1
LOUISIANA - Metropolitan Counties,LOUISIANA ,Pointe Coupee,154,3,3,1,147,286,66,194,26,0
LOUISIANA - Metropolitan Counties,LOUISIANA ,Rapides,326,5,40,21,260,1512,554,850,108,8
LOUISIANA - Metropolitan Counties,LOUISIANA ,St. Charles,133,3,4,19,107,762,133,592,37,5
LOUISIANA - Metropolitan Counties,LOUISIANA ,St. Helena,54,5,1,1,47,137,27,101,9,0
LOUISIANA - Metropolitan Counties,LOUISIANA ,St. James,59,2,0,0,57,371,124,226,21,1
LOUISIANA - Metropolitan Counties,LOUISIANA ,St. John the Baptist,93,10,2,0,81,965,175,755,35,1
LOUISIANA - Metropolitan Counties,LOUISIANA ,St. Martin,156,3,21,8,124,627,153,417,57,0
LOUISIANA - Metropolitan Counties,LOUISIANA ,St. Tammany,259,8,32,13,206,1485,286,1076,123,3
LOUISIANA - Metropolitan Counties,LOUISIANA ,Tangipahoa,688,10,36,78,564,2350,647,1463,240,8
LOUISIANA - Metropolitan Counties,LOUISIANA ,West Baton Rouge,85,2,6,15,62,545,66,427,52,6
LOUISIANA - Metropolitan Counties,LOUISIANA ,West Feliciana,34,0,3,1,30,60,13,42,5,0
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Allen7,19,1,8,0,10,,26,,28,0
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Beauregard,18,1,5,0,12,241,55,166,20,1
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Bienville,83,0,12,3,68,196,60,118,18,1
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Caldwell,38,1,0,0,37,207,60,132,15,0
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Claiborne,16,0,0,1,15,51,12,35,4,1
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Concordia,73,0,4,18,51,304,95,196,13,0
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,East Carroll,21,5,3,0,13,28,8,18,2,1
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Franklin,58,2,0,1,55,143,32,102,9,0
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Jackson,6,0,0,0,6,52,14,34,4,0
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,La Salle,30,0,2,1,27,66,28,31,7,0
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Lincoln,79,0,7,0,72,197,39,147,11,0
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Madison,11,1,0,0,10,27,8,18,1,1
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Natchitoches,79,2,7,4,66,371,92,245,34,0
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Red River,33,0,0,1,32,136,45,84,7,0
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Richland,12,1,3,1,7,40,20,18,2,2
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Sabine,27,1,8,0,18,194,8,186,0,0
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,St. Landry,159,4,0,13,142,746,326,370,50,0
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,St. Mary,121,0,12,9,100,563,121,400,42,1
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Tensas,6,0,1,1,4,18,8,9,1,0
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Vernon,58,1,8,4,45,451,87,327,37,1
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Washington,274,0,48,13,213,657,174,418,65,4
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Webster,21,2,7,1,11,151,64,65,22,0
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,West Carroll,33,1,5,1,26,57,4,48,5,0
LOUISIANA - Nonmetropolitan Counties,LOUISIANA ,Winn,32,2,2,1,27,63,21,24,18,0
MAINE - Metropolitan Counties,MAINE ,Androscoggin,13,0,5,1,7,100,25,69,6,1
MAINE - Metropolitan Counties,MAINE ,Cumberland,29,0,9,2,18,285,57,207,21,0
MAINE - Metropolitan Counties,MAINE ,Penobscot,5,0,0,2,3,226,46,163,17,0
MAINE - Metropolitan Counties,MAINE ,Sagadahoc6,8,0,1,1,6,58,17,36,5,1
MAINE - Metropolitan Counties,MAINE ,York,20,0,4,4,12,291,70,209,12,0
MAINE - Nonmetropolitan Counties,MAINE ,Aroostook,6,0,0,0,6,77,25,48,4,0
MAINE - Nonmetropolitan Counties,MAINE ,Franklin,6,0,4,0,2,38,7,30,1,0
MAINE - Nonmetropolitan Counties,MAINE ,Hancock,4,0,1,0,3,72,16,49,7,0
MAINE - Nonmetropolitan Counties,MAINE ,Kennebec,21,0,4,1,16,174,51,117,6,0
MAINE - Nonmetropolitan Counties,MAINE ,Knox,5,0,0,0,5,156,21,122,13,1
MAINE - Nonmetropolitan Counties,MAINE ,Lincoln,25,0,19,0,6,128,29,92,7,0
MAINE - Nonmetropolitan Counties,MAINE ,Oxford,25,0,13,3,9,223,56,156,11,0
MAINE - Nonmetropolitan Counties,MAINE ,Piscataquis,4,0,2,0,2,45,10,32,3,0
MAINE - Nonmetropolitan Counties,MAINE ,Somerset,33,0,14,3,16,296,59,212,25,6
MAINE - Nonmetropolitan Counties,MAINE ,Waldo6,13,0,0,1,12,75,33,38,4,0
MAINE - Nonmetropolitan Counties,MAINE ,Washington,14,0,1,0,13,82,26,54,2,0
MARYLAND - Metropolitan Counties,MARYLAND ,Allegany,43,0,8,4,31,178,51,119,8,
MARYLAND - Metropolitan Counties,MARYLAND ,Anne Arundel,0,0,0,0,0,0,0,0,0,0
MARYLAND - Metropolitan Counties,MARYLAND ,Anne Arundel County Police Department,1580,16,148,371,1045,9594,1045,7986,563,31
MARYLAND - Metropolitan Counties,MARYLAND ,Baltimore County,0,0,0,0,0,0,0,0,0,0
MARYLAND - Metropolitan Counties,MARYLAND ,Baltimore County Police Department,4718,50,382,1155,3131,20246,2539,16114,1593,144
MARYLAND - Metropolitan Counties,MARYLAND ,Calvert,111,0,18,18,75,760,109,618,33,3
MARYLAND - Metropolitan Counties,MARYLAND ,Cecil,69,2,5,12,50,398,95,273,30,1
MARYLAND - Metropolitan Counties,MARYLAND ,Charles,539,5,64,118,352,2213,284,1778,151,9
MARYLAND - Metropolitan Counties,MARYLAND ,Frederick,196,0,20,23,153,1183,153,979,51,9
MARYLAND - Metropolitan Counties,MARYLAND ,Harford,252,5,32,45,170,1624,257,1275,92,1
MARYLAND - Metropolitan Counties,MARYLAND ,Howard,0,0,0,0,0,1,0,1,0,0
MARYLAND - Metropolitan Counties,MARYLAND ,Howard County Police Department,512,8,57,167,280,4303,428,3612,263,26
MARYLAND - Metropolitan Counties,MARYLAND ,Montgomery,7,0,0,0,7,0,0,0,0,0
MARYLAND - Metropolitan Counties,MARYLAND ,Montgomery County Police Department,1491,15,288,512,676,14209,1329,12016,864,6
MARYLAND - Metropolitan Counties,MARYLAND ,Prince George's County Police Department6,1983,50,185,831,917,10750,1253,7426,2071,44
MARYLAND - Metropolitan Counties,MARYLAND ,Queen Anne's,45,0,5,4,36,317,52,249,16,3
MARYLAND - Metropolitan Counties,MARYLAND ,Somerset,6,0,1,0,5,40,2,38,0,0
